Index;Operating Airline;Published Airline;GEO Summary;GEO Region;Activity Type Code;Price Category Code;Terminal;Boarding Area;Passenger Count;Adjusted Passenger Count;Year;Month
482;9;9;2;2;1;1;4;7;4085;4085;2005;11
483;9;9;2;2;2;1;4;7;4583;4583;2005;11
484;10;10;1;9;1;0;4;1;5892;5892;2005;11
485;10;10;1;9;2;0;4;1;5929;5929;2005;11
486;11;11;1;9;1;1;4;1;31136;31136;2005;11
487;11;11;1;9;2;1;4;1;34920;34920;2005;11
488;11;11;1;9;3;1;4;1;3923;7846;2005;11
489;11;11;2;3;1;1;4;1;5921;5921;2005;11
490;11;11;2;3;2;1;4;1;5889;5889;2005;11
491;11;11;2;3;3;1;4;1;269;538;2005;11
492;11;11;2;6;1;1;4;1;10845;10845;2005;11
493;11;11;2;6;2;1;4;1;12576;12576;2005;11
494;11;11;2;6;3;1;4;1;1253;2506;2005;11
495;12;12;2;1;1;1;4;7;5481;5481;2005;11
496;12;12;2;1;2;1;4;7;5304;5304;2005;11
497;14;14;1;9;1;1;3;5;132066;132066;2005;11
498;14;14;1;9;2;1;3;5;135008;135008;2005;11
499;15;14;1;9;1;1;3;5;4390;4390;2005;11
500;15;14;1;9;2;1;3;5;4409;4409;2005;11
501;17;17;2;1;1;1;4;1;4814;4814;2005;11
502;17;17;2;1;2;1;4;1;4569;4569;2005;11
503;23;23;2;5;1;1;4;1;15264;15264;2005;11
504;23;23;2;5;2;1;4;1;15554;15554;2005;11
505;24;24;2;1;1;1;4;1;9990;9990;2005;11
506;24;24;2;1;2;1;4;1;10097;10097;2005;11
507;25;25;2;1;1;1;4;1;8954;8954;2005;11
508;25;25;2;1;2;1;4;1;10234;10234;2005;11
509;30;30;1;9;1;0;1;3;21390;21390;2005;11
510;30;30;1;9;1;1;1;3;55102;55102;2005;11
511;30;30;1;9;2;0;1;3;20550;20550;2005;11
512;30;30;1;9;2;1;1;3;58191;58191;2005;11
513;33;33;2;1;1;1;4;7;10713;10713;2005;11
514;33;33;2;1;2;1;4;7;11792;11792;2005;11
515;36;36;1;9;1;0;1;2;13080;13080;2005;11
516;36;36;1;9;2;0;1;2;12922;12922;2005;11
517;37;37;1;9;1;1;1;3;6792;6792;2005;11
518;37;37;1;9;2;1;1;3;7195;7195;2005;11
519;38;11;1;9;1;1;1;2;4339;4339;2005;11
520;38;11;1;9;2;1;1;2;4472;4472;2005;11
521;40;40;1;9;1;0;4;1;1555;1555;2005;11
522;40;40;1;9;2;0;4;1;1790;1790;2005;11
523;41;41;2;1;1;1;4;1;6925;6925;2005;11
524;41;41;2;1;2;1;4;1;8103;8103;2005;11
525;44;44;2;5;1;1;4;1;7535;7535;2005;11
526;44;44;2;5;2;1;4;1;7110;7110;2005;11
527;45;45;2;1;1;1;4;1;4514;4514;2005;11
528;45;45;2;1;2;1;4;1;4409;4409;2005;11
529;47;47;2;5;1;1;4;7;15301;15301;2005;11
530;47;47;2;5;2;1;4;7;15229;15229;2005;11
531;48;71;1;9;1;1;1;2;1201;1201;2005;11
532;48;71;1;9;2;1;1;2;1441;1441;2005;11
533;50;50;2;6;1;1;4;7;5431;5431;2005;11
534;50;50;2;6;2;1;4;7;8184;8184;2005;11
535;52;52;1;9;1;1;1;1;1468;1468;2005;11
536;52;52;1;9;2;1;1;1;2537;2537;2005;11
537;53;53;1;9;1;1;1;3;44859;44859;2005;11
538;53;53;1;9;2;1;1;3;46200;46200;2005;11
539;53;53;2;1;1;1;4;1;6199;6199;2005;11
540;53;53;2;1;2;1;4;1;5965;5965;2005;11
541;55;55;2;1;1;1;4;1;9116;9116;2005;11
542;55;55;2;1;2;1;4;1;8086;8086;2005;11
543;60;60;2;1;1;1;4;7;15019;15019;2005;11
544;48;71;1;9;2;1;1;2;1253;1253;2006;4
545;60;60;2;1;2;1;4;7;16438;16438;2005;11
546;61;30;1;9;1;1;1;3;6431;6431;2005;11
547;61;30;1;9;2;1;1;3;6472;6472;2005;11
548;61;70;1;9;1;1;3;6;90860;90860;2005;11
549;61;70;1;9;2;1;3;6;89742;89742;2005;11
550;61;70;2;3;1;1;3;6;3046;3046;2005;11
551;61;70;2;3;2;1;3;6;3064;3064;2005;11
552;64;64;1;9;1;0;1;2;3868;3868;2005;11
553;64;64;1;9;2;0;1;2;3811;3811;2005;11
554;67;67;2;4;1;1;4;7;4105;4105;2005;11
555;67;67;2;4;2;1;4;7;4259;4259;2005;11
556;71;71;1;9;1;1;1;1;27469;27469;2005;11
557;71;71;1;9;2;1;1;1;29799;29799;2005;11
558;71;71;1;9;1;0;1;2;33531;33531;2005;11
559;71;71;1;9;2;0;1;2;33243;33243;2005;11
560;69;69;1;9;1;1;1;2;46958;46958;2005;11
561;69;69;1;9;2;1;1;2;47813;47813;2005;11
562;70;70;1;9;1;0;3;5;58938;58938;2005;11
563;70;70;1;9;2;0;3;5;57821;57821;2005;11
564;70;70;1;9;1;1;3;6;380704;380704;2005;11
565;70;70;1;9;2;1;3;6;374221;374221;2005;11
566;70;70;1;9;3;1;3;6;7299;14598;2005;11
567;70;70;2;1;1;1;4;7;64080;64080;2005;11
568;70;70;2;1;2;1;4;7;60797;60797;2005;11
569;70;70;2;1;3;1;4;7;3465;6930;2005;11
570;70;70;2;2;1;1;4;7;7591;7591;2005;11
571;70;70;2;2;2;1;4;7;7850;7850;2005;11
572;70;70;2;2;3;1;4;7;1411;2822;2005;11
573;70;70;2;3;1;1;3;6;7794;7794;2005;11
574;70;70;2;3;2;1;3;6;7651;7651;2005;11
575;11;11;2;6;2;1;4;1;12586;12586;2005;12
576;70;70;2;5;1;1;4;7;21996;21996;2005;11
577;70;70;2;5;2;1;4;7;21571;21571;2005;11
578;70;70;2;5;3;1;4;7;609;1218;2005;11
579;70;70;2;6;1;1;4;7;8612;8612;2005;11
580;70;70;2;6;2;1;4;7;9649;9649;2005;11
581;70;70;2;6;3;1;4;7;158;316;2005;11
582;73;73;2;5;1;1;4;1;8021;8021;2005;11
583;73;73;2;5;2;1;4;1;8174;8174;2005;11
584;74;74;2;3;1;1;4;1;1268;1268;2005;11
585;74;74;2;3;2;1;4;1;1283;1283;2005;11
586;18;18;1;9;1;0;1;2;15373;15373;2005;12
587;18;18;1;9;2;0;1;2;16790;16790;2005;12
588;18;18;1;9;3;0;1;2;2402;4804;2005;12
589;4;4;2;3;1;1;1;2;19200;19200;2005;12
590;4;4;2;3;2;1;1;2;19481;19481;2005;12
591;5;4;2;3;1;1;1;2;554;554;2005;12
592;5;4;2;3;2;1;1;2;509;509;2005;12
593;6;6;2;1;1;1;4;7;4261;4261;2005;12
594;6;6;2;1;2;1;4;7;3543;3543;2005;12
595;7;7;2;5;1;1;4;1;7158;7158;2005;12
596;7;7;2;5;2;1;4;1;7456;7456;2005;12
597;9;9;2;2;1;1;4;7;7406;7406;2005;12
598;9;9;2;2;2;1;4;7;6473;6473;2005;12
599;10;10;1;9;1;0;4;1;5847;5847;2005;12
600;10;10;1;9;2;0;4;1;5844;5844;2005;12
601;11;11;1;9;1;1;4;1;27640;27640;2005;12
602;11;11;1;9;2;1;4;1;35412;35412;2005;12
603;11;11;1;9;3;1;4;1;5903;11806;2005;12
604;11;11;2;3;1;1;4;1;6655;6655;2005;12
605;11;11;2;3;2;1;4;1;6847;6847;2005;12
606;11;11;2;3;3;1;4;1;147;294;2005;12
607;11;11;2;6;1;1;4;1;9142;9142;2005;12
608;11;11;2;6;3;1;4;1;1737;3474;2005;12
609;12;12;2;1;1;1;4;7;5355;5355;2005;12
610;12;12;2;1;2;1;4;7;5895;5895;2005;12
611;14;14;1;9;1;1;3;5;127085;127085;2005;12
612;14;14;1;9;2;1;3;5;130393;130393;2005;12
613;15;14;1;9;1;1;3;5;4423;4423;2005;12
614;15;14;1;9;2;1;3;5;4313;4313;2005;12
615;17;17;2;1;1;1;4;1;4768;4768;2005;12
616;17;17;2;1;2;1;4;1;5020;5020;2005;12
617;23;23;2;5;1;1;4;1;15058;15058;2005;12
618;23;23;2;5;2;1;4;1;15271;15271;2005;12
619;24;24;2;1;1;1;4;1;9813;9813;2005;12
620;24;24;2;1;2;1;4;1;10442;10442;2005;12
621;25;25;2;1;1;1;4;1;9680;9680;2005;12
622;25;25;2;1;2;1;4;1;11506;11506;2005;12
623;30;30;1;9;1;0;1;3;21336;21336;2005;12
624;30;30;1;9;1;1;1;3;54864;54864;2005;12
625;30;30;1;9;2;0;1;3;22322;22322;2005;12
626;30;30;1;9;2;1;1;3;57401;57401;2005;12
627;33;33;2;1;1;1;4;7;11032;11032;2005;12
628;33;33;2;1;2;1;4;7;12336;12336;2005;12
629;36;36;1;9;1;0;1;2;12855;12855;2005;12
630;36;36;1;9;2;0;1;2;13049;13049;2005;12
631;37;37;1;9;1;1;1;3;7024;7024;2005;12
632;37;37;1;9;2;1;1;3;7602;7602;2005;12
633;38;11;1;9;1;1;1;2;4113;4113;2005;12
634;38;11;1;9;2;1;1;2;4462;4462;2005;12
635;41;41;2;1;1;1;4;1;7094;7094;2005;12
636;41;41;2;1;2;1;4;1;9192;9192;2005;12
637;44;44;2;5;1;1;4;1;7324;7324;2005;12
638;44;44;2;5;2;1;4;1;7237;7237;2005;12
639;45;45;2;1;1;1;4;1;4474;4474;2005;12
640;48;71;1;9;1;1;1;2;1133;1133;2006;4
641;45;45;2;1;2;1;4;1;5101;5101;2005;12
642;47;47;2;5;1;1;4;7;14696;14696;2005;12
643;47;47;2;5;2;1;4;7;14949;14949;2005;12
644;48;71;1;9;1;1;1;2;1158;1158;2005;12
645;48;71;1;9;2;1;1;2;1638;1638;2005;12
646;50;50;2;6;1;1;4;7;5890;5890;2005;12
647;50;50;2;6;2;1;4;7;10450;10450;2005;12
648;52;52;1;9;1;1;1;2;1739;1739;2005;12
649;52;52;1;9;2;1;1;2;2554;2554;2005;12
650;53;53;1;9;1;1;1;3;46348;46348;2005;12
651;53;53;1;9;2;1;1;3;47663;47663;2005;12
652;53;53;2;1;1;1;4;1;6331;6331;2005;12
653;53;53;2;1;2;1;4;1;6520;6520;2005;12
654;55;55;2;1;1;1;4;1;7623;7623;2005;12
655;55;55;2;1;2;1;4;1;12657;12657;2005;12
656;60;60;2;1;1;1;4;7;16877;16877;2005;12
657;60;60;2;1;2;1;4;7;18197;18197;2005;12
658;61;30;1;9;1;1;1;3;4376;4376;2005;12
659;61;30;1;9;2;1;1;3;3897;3897;2005;12
660;61;70;1;9;1;1;3;6;90313;90313;2005;12
661;61;70;1;9;2;1;3;6;90500;90500;2005;12
662;61;70;2;3;1;1;3;6;3188;3188;2005;12
663;61;70;2;3;2;1;3;6;3258;3258;2005;12
664;64;64;1;9;1;0;1;2;4318;4318;2005;12
665;64;64;1;9;2;0;1;2;4146;4146;2005;12
666;67;67;2;4;1;1;4;7;5371;5371;2005;12
667;67;67;2;4;2;1;4;7;7536;7536;2005;12
668;71;71;1;9;1;0;1;2;29880;29880;2005;12
669;71;71;1;9;1;1;1;2;25505;25505;2005;12
670;71;71;1;9;2;0;1;2;33736;33736;2005;12
671;71;71;1;9;2;1;1;2;26801;26801;2005;12
672;69;69;1;9;1;1;1;2;47525;47525;2005;12
673;69;69;1;9;2;1;1;2;49674;49674;2005;12
674;70;70;1;9;1;0;3;5;58428;58428;2005;12
675;70;70;1;9;2;0;3;5;62840;62840;2005;12
676;70;70;1;9;1;1;3;6;392724;392724;2005;12
677;70;70;1;9;2;1;3;6;382711;382711;2005;12
678;70;70;1;9;3;1;3;6;8913;17826;2005;12
679;70;70;2;1;1;1;4;7;62911;62911;2005;12
680;70;70;2;1;2;1;4;7;67674;67674;2005;12
681;70;70;2;1;3;1;4;7;3498;6996;2005;12
682;70;70;2;2;1;1;4;7;9418;9418;2005;12
683;70;70;2;2;2;1;4;7;9790;9790;2005;12
684;70;70;2;2;3;1;4;7;1024;2048;2005;12
685;70;70;2;3;1;1;3;6;11266;11266;2005;12
686;70;70;2;3;2;1;3;6;11319;11319;2005;12
687;70;70;2;3;3;1;3;6;64;128;2005;12
688;70;70;2;5;1;1;4;7;22422;22422;2005;12
689;70;70;2;5;2;1;4;7;22376;22376;2005;12
690;70;70;2;5;3;1;4;7;476;952;2005;12
691;70;70;2;6;1;1;4;7;10334;10334;2005;12
692;70;70;2;6;2;1;4;7;12624;12624;2005;12
693;70;70;2;6;3;1;4;7;123;246;2005;12
694;73;73;2;5;1;1;4;1;8179;8179;2005;12
695;73;73;2;5;2;1;4;1;8798;8798;2005;12
696;74;74;2;3;1;1;4;1;1156;1156;2005;12
697;74;74;2;3;2;1;4;1;1209;1209;2005;12
698;18;18;1;9;1;0;1;2;13010;13010;2006;1
699;18;18;1;9;2;0;1;2;12226;12226;2006;1
700;18;18;1;9;3;0;1;2;3316;6632;2006;1
701;4;4;2;3;1;1;1;2;18986;18986;2006;1
702;4;4;2;3;2;1;1;2;18360;18360;2006;1
703;5;4;2;3;1;1;1;2;282;282;2006;1
704;5;4;2;3;2;1;1;2;337;337;2006;1
705;6;6;2;1;1;1;4;7;3470;3470;2006;1
706;6;6;2;1;2;1;4;7;3078;3078;2006;1
707;7;7;2;5;1;1;4;1;7565;7565;2006;1
708;7;7;2;5;2;1;4;1;7175;7175;2006;1
709;9;9;2;2;1;1;4;7;6688;6688;2006;1
710;9;9;2;2;2;1;4;7;7450;7450;2006;1
711;10;10;1;9;1;0;4;1;4096;4096;2006;1
712;10;10;1;9;2;0;4;1;4057;4057;2006;1
713;11;11;1;9;1;1;4;1;28485;28485;2006;1
714;11;11;1;9;2;1;4;1;31577;31577;2006;1
715;11;11;1;9;3;1;4;1;4309;8618;2006;1
716;11;11;2;3;1;1;4;1;5804;5804;2006;1
717;11;11;2;3;2;1;4;1;4921;4921;2006;1
718;11;11;2;3;3;1;4;1;181;362;2006;1
719;11;11;2;6;1;1;4;1;10758;10758;2006;1
720;11;11;2;6;2;1;4;1;11638;11638;2006;1
721;11;11;2;6;3;1;4;1;2265;4530;2006;1
722;12;12;2;1;1;1;4;7;6629;6629;2006;1
723;12;12;2;1;2;1;4;7;6005;6005;2006;1
724;14;14;1;9;1;1;3;5;118267;118267;2006;1
725;14;14;1;9;2;1;3;5;110409;110409;2006;1
726;15;14;1;9;1;1;3;5;3676;3676;2006;1
727;15;14;1;9;2;1;3;5;3530;3530;2006;1
728;17;17;2;1;1;1;4;1;5174;5174;2006;1
729;17;17;2;1;2;1;4;1;4680;4680;2006;1
730;23;23;2;5;1;1;4;1;16385;16385;2006;1
731;23;23;2;5;2;1;4;1;15573;15573;2006;1
732;24;24;2;1;1;1;4;1;11455;11455;2006;1
733;24;24;2;1;2;1;4;1;10399;10399;2006;1
734;25;25;2;1;1;1;4;1;11773;11773;2006;1
735;25;25;2;1;2;1;4;1;11480;11480;2006;1
736;30;30;1;9;1;0;1;3;17152;17152;2006;1
737;30;30;1;9;1;1;1;3;46377;46377;2006;1
738;30;30;1;9;2;0;1;3;15650;15650;2006;1
739;30;30;1;9;2;1;1;3;42321;42321;2006;1
740;33;33;2;1;1;1;4;7;12939;12939;2006;1
741;33;33;2;1;2;1;4;7;12688;12688;2006;1
742;36;36;1;9;1;0;1;2;12096;12096;2006;1
743;36;36;1;9;2;0;1;2;11071;11071;2006;1
744;37;37;1;9;1;1;1;3;7478;7478;2006;1
745;37;37;1;9;2;1;1;3;7255;7255;2006;1
746;38;11;1;9;1;1;1;2;3483;3483;2006;1
747;38;11;1;9;2;1;1;2;3613;3613;2006;1
748;41;41;2;1;1;1;4;1;8755;8755;2006;1
749;41;41;2;1;2;1;4;1;7819;7819;2006;1
750;44;44;2;5;1;1;4;1;7421;7421;2006;1
751;44;44;2;5;2;1;4;1;6508;6508;2006;1
752;45;45;2;1;1;1;4;1;6323;6323;2006;1
753;45;45;2;1;2;1;4;1;4759;4759;2006;1
754;47;47;2;5;1;1;4;7;15751;15751;2006;1
755;47;47;2;5;2;1;4;7;14551;14551;2006;1
756;48;71;1;9;1;1;1;2;1404;1404;2006;1
757;48;71;1;9;2;1;1;2;1140;1140;2006;1
758;50;50;2;6;1;1;4;7;8043;8043;2006;1
759;50;50;2;6;2;1;4;7;7313;7313;2006;1
760;52;52;1;9;1;1;1;2;1758;1758;2006;1
761;52;52;1;9;2;1;1;2;2451;2451;2006;1
762;53;53;1;9;1;1;1;3;39379;39379;2006;1
763;53;53;1;9;2;1;1;3;38256;38256;2006;1
764;53;53;2;1;1;1;4;1;6677;6677;2006;1
765;53;53;2;1;2;1;4;1;5751;5751;2006;1
766;55;55;2;1;1;1;4;1;11503;11503;2006;1
767;55;55;2;1;2;1;4;1;11854;11854;2006;1
768;60;60;2;1;1;1;4;7;18735;18735;2006;1
769;60;60;2;1;2;1;4;7;17786;17786;2006;1
770;61;30;1;9;1;1;1;3;4753;4753;2006;1
771;61;30;1;9;2;1;1;3;3666;3666;2006;1
772;61;70;1;9;1;1;3;6;91151;91151;2006;1
773;61;70;1;9;2;1;3;6;89509;89509;2006;1
774;61;70;2;3;1;1;3;6;3434;3434;2006;1
775;61;70;2;3;2;1;3;6;3291;3291;2006;1
776;64;64;1;9;1;0;1;2;2370;2370;2006;1
777;64;64;1;9;2;0;1;2;2429;2429;2006;1
778;67;67;2;4;1;1;4;7;6237;6237;2006;1
779;67;67;2;4;2;1;4;7;5321;5321;2006;1
780;71;71;1;9;1;0;1;2;33369;33369;2006;1
781;71;71;1;9;1;1;1;2;23134;23134;2006;1
782;71;71;1;9;2;0;1;2;29907;29907;2006;1
783;71;71;1;9;2;1;1;2;23799;23799;2006;1
784;69;69;1;9;1;1;1;2;43087;43087;2006;1
785;69;69;1;9;2;1;1;2;40247;40247;2006;1
786;70;70;1;9;1;0;3;5;57838;57838;2006;1
787;70;70;1;9;1;1;3;5;22774;22774;2006;1
788;70;70;1;9;2;0;3;5;55884;55884;2006;1
789;70;70;1;9;2;1;3;5;21087;21087;2006;1
790;70;70;1;9;3;1;3;5;422;844;2006;1
791;70;70;1;9;1;1;3;6;324729;324729;2006;1
792;70;70;1;9;2;1;3;6;312749;312749;2006;1
793;70;70;1;9;3;1;3;6;7224;14448;2006;1
794;70;70;2;1;1;1;4;7;70439;70439;2006;1
795;70;70;2;1;2;1;4;7;61107;61107;2006;1
796;70;70;2;1;3;1;4;7;3025;6050;2006;1
797;70;70;2;2;1;1;4;7;10023;10023;2006;1
798;70;70;2;2;2;1;4;7;9951;9951;2006;1
799;70;70;2;2;3;1;4;7;1163;2326;2006;1
800;70;70;2;3;1;1;3;6;9683;9683;2006;1
801;70;70;2;3;2;1;3;6;9116;9116;2006;1
802;70;70;2;3;3;1;3;6;38;76;2006;1
803;70;70;2;5;1;1;4;7;21457;21457;2006;1
804;70;70;2;5;2;1;4;7;20316;20316;2006;1
805;70;70;2;5;3;1;4;7;716;1432;2006;1
806;70;70;2;6;1;1;4;7;11371;11371;2006;1
807;70;70;2;6;2;1;4;7;11388;11388;2006;1
808;70;70;2;6;3;1;4;7;164;328;2006;1
809;73;73;2;5;1;1;4;1;9605;9605;2006;1
810;73;73;2;5;2;1;4;1;8358;8358;2006;1
811;74;74;2;3;1;1;4;1;522;522;2006;1
812;74;74;2;3;2;1;4;1;507;507;2006;1
813;18;18;1;9;1;0;1;2;9180;9180;2006;2
814;18;18;1;9;2;0;1;2;10323;10323;2006;2
815;18;18;1;9;3;0;1;2;3863;7726;2006;2
816;4;4;2;3;1;1;1;2;17679;17679;2006;2
817;4;4;2;3;2;1;1;2;17649;17649;2006;2
818;6;6;2;1;1;1;4;7;2862;2862;2006;2
819;6;6;2;1;2;1;4;7;2767;2767;2006;2
820;7;7;2;5;1;1;4;1;6469;6469;2006;2
821;7;7;2;5;2;1;4;1;6503;6503;2006;2
822;9;9;2;2;1;1;4;7;5448;5448;2006;2
823;9;9;2;2;2;1;4;7;6889;6889;2006;2
824;10;10;1;9;1;0;4;1;2964;2964;2006;2
825;10;10;1;9;2;0;4;1;2951;2951;2006;2
826;11;11;1;9;1;1;4;1;25039;25039;2006;2
827;11;11;1;9;2;1;4;1;30568;30568;2006;2
828;11;11;1;9;3;1;4;1;5023;10046;2006;2
829;11;11;2;3;1;1;4;1;5117;5117;2006;2
830;11;11;2;3;2;1;4;1;4872;4872;2006;2
831;11;11;2;3;3;1;4;1;219;438;2006;2
832;11;11;2;6;1;1;4;1;7283;7283;2006;2
833;11;11;2;6;2;1;4;1;10743;10743;2006;2
834;11;11;2;6;3;1;4;1;2978;5956;2006;2
835;12;12;2;1;1;1;4;7;4580;4580;2006;2
836;12;12;2;1;2;1;4;7;4784;4784;2006;2
837;14;14;1;9;1;1;3;5;102286;102286;2006;2
838;14;14;1;9;2;1;3;5;101163;101163;2006;2
839;15;14;1;9;1;1;3;5;3651;3651;2006;2
840;15;14;1;9;2;1;3;5;3751;3751;2006;2
841;17;17;2;1;1;1;4;1;4201;4201;2006;2
842;17;17;2;1;2;1;4;1;3873;3873;2006;2
843;23;23;2;5;1;1;4;1;13206;13206;2006;2
844;23;23;2;5;2;1;4;1;12660;12660;2006;2
845;24;24;2;1;1;1;4;1;9418;9418;2006;2
846;24;24;2;1;2;1;4;1;9127;9127;2006;2
847;25;25;2;1;1;1;4;1;9050;9050;2006;2
848;25;25;2;1;2;1;4;1;9642;9642;2006;2
849;30;30;1;9;1;0;1;3;15320;15320;2006;2
850;30;30;1;9;1;1;1;3;41440;41440;2006;2
851;30;30;1;9;2;0;1;3;15004;15004;2006;2
852;30;30;1;9;2;1;1;3;40568;40568;2006;2
853;33;33;2;1;1;1;4;7;11113;11113;2006;2
854;33;33;2;1;2;1;4;7;11006;11006;2006;2
855;36;36;1;9;1;0;1;2;11945;11945;2006;2
856;36;36;1;9;2;0;1;2;11575;11575;2006;2
857;37;37;1;9;1;1;1;3;6369;6369;2006;2
858;37;37;1;9;2;1;1;3;6754;6754;2006;2
859;38;11;1;9;1;1;1;2;3489;3489;2006;2
860;38;11;1;9;2;1;1;2;3860;3860;2006;2
861;41;41;2;1;1;1;4;1;7344;7344;2006;2
862;41;41;2;1;2;1;4;1;6936;6936;2006;2
863;44;44;2;5;1;1;4;1;6240;6240;2006;2
864;44;44;2;5;2;1;4;1;5441;5441;2006;2
865;45;45;2;1;1;1;4;1;4850;4850;2006;2
866;45;45;2;1;2;1;4;1;4075;4075;2006;2
867;47;47;2;5;1;1;4;7;13023;13023;2006;2
868;47;47;2;5;2;1;4;7;12368;12368;2006;2
869;48;71;1;9;1;1;1;2;1179;1179;2006;2
870;48;71;1;9;2;1;1;2;1179;1179;2006;2
871;50;50;2;6;1;1;4;7;6552;6552;2006;2
872;50;50;2;6;2;1;4;7;6843;6843;2006;2
873;52;52;1;9;1;1;1;2;1817;1817;2006;2
874;52;52;1;9;2;1;1;2;2498;2498;2006;2
875;53;53;1;9;1;1;1;3;35111;35111;2006;2
876;53;53;1;9;2;1;1;3;35062;35062;2006;2
877;53;53;2;1;1;1;4;1;6119;6119;2006;2
878;53;53;2;1;2;1;4;1;5510;5510;2006;2
879;55;55;2;1;1;1;4;1;9974;9974;2006;2
880;55;55;2;1;2;1;4;1;6652;6652;2006;2
881;60;60;2;1;1;1;4;7;14183;14183;2006;2
882;60;60;2;1;2;1;4;7;14968;14968;2006;2
883;61;30;1;9;1;1;1;3;2711;2711;2006;2
884;61;30;1;9;2;1;1;3;2365;2365;2006;2
885;61;70;1;9;1;1;3;6;90859;90859;2006;2
886;61;70;1;9;2;1;3;6;89304;89304;2006;2
887;61;70;2;3;1;1;3;6;4529;4529;2006;2
888;61;70;2;3;2;1;3;6;4348;4348;2006;2
889;64;64;1;9;1;0;1;2;2207;2207;2006;2
890;64;64;1;9;2;0;1;2;2119;2119;2006;2
891;67;67;2;4;1;1;4;7;4176;4176;2006;2
892;67;67;2;4;2;1;4;7;3938;3938;2006;2
893;71;71;1;9;1;0;1;2;28939;28939;2006;2
894;71;71;1;9;1;1;1;2;22296;22296;2006;2
895;71;71;1;9;2;0;1;2;28427;28427;2006;2
896;71;71;1;9;2;1;1;2;23581;23581;2006;2
897;69;69;1;9;1;1;1;2;37044;37044;2006;2
898;69;69;1;9;2;1;1;2;36577;36577;2006;2
899;70;70;1;9;1;0;3;5;54090;54090;2006;2
900;70;70;1;9;2;0;3;5;52756;52756;2006;2
901;70;70;1;9;1;1;3;6;325806;325806;2006;2
902;70;70;1;9;2;1;3;6;314628;314628;2006;2
903;70;70;1;9;3;1;3;6;6691;13382;2006;2
904;70;70;2;1;1;1;4;7;54536;54536;2006;2
905;70;70;2;1;2;1;4;7;55485;55485;2006;2
906;70;70;2;1;3;1;4;7;3385;6770;2006;2
907;70;70;2;2;1;1;4;7;7093;7093;2006;2
908;70;70;2;2;2;1;4;7;7537;7537;2006;2
909;70;70;2;2;3;1;4;7;1046;2092;2006;2
910;70;70;2;3;1;1;3;6;10781;10781;2006;2
911;70;70;2;3;2;1;3;6;10038;10038;2006;2
912;70;70;2;3;3;1;3;6;251;502;2006;2
913;70;70;2;5;1;1;4;7;17327;17327;2006;2
914;70;70;2;5;2;1;4;7;16915;16915;2006;2
915;70;70;2;5;3;1;4;7;527;1054;2006;2
916;70;70;2;6;1;1;4;7;9955;9955;2006;2
917;70;70;2;6;2;1;4;7;10969;10969;2006;2
918;70;70;2;6;3;1;4;7;248;496;2006;2
919;73;73;2;5;1;1;4;1;7473;7473;2006;2
920;73;73;2;5;2;1;4;1;6919;6919;2006;2
921;18;18;1;9;1;0;1;2;11583;11583;2006;3
922;18;18;1;9;2;0;1;2;11921;11921;2006;3
923;18;18;1;9;3;0;1;2;3870;7740;2006;3
924;4;4;2;3;1;1;1;2;22960;22960;2006;3
925;4;4;2;3;2;1;1;2;21968;21968;2006;3
926;6;6;2;1;1;1;4;7;4150;4150;2006;3
927;6;6;2;1;2;1;4;7;4514;4514;2006;3
928;7;7;2;5;1;1;4;1;8444;8444;2006;3
929;7;7;2;5;2;1;4;1;9119;9119;2006;3
930;9;9;2;2;1;1;4;7;7418;7418;2006;3
931;9;9;2;2;2;1;4;7;5579;5579;2006;3
932;10;10;1;9;1;0;4;1;4436;4436;2006;3
933;10;10;1;9;2;0;4;1;4563;4563;2006;3
934;11;11;1;9;1;1;4;1;29808;29808;2006;3
935;11;11;1;9;2;1;4;1;36356;36356;2006;3
936;11;11;1;9;3;1;4;1;6316;12632;2006;3
937;11;11;2;3;1;1;4;1;5328;5328;2006;3
938;11;11;2;3;2;1;4;1;5836;5836;2006;3
939;11;11;2;3;3;1;4;1;445;890;2006;3
940;11;11;2;6;1;1;4;1;8091;8091;2006;3
941;11;11;2;6;2;1;4;1;11362;11362;2006;3
942;11;11;2;6;3;1;4;1;3589;7178;2006;3
943;12;12;2;1;1;1;4;7;5488;5488;2006;3
944;12;12;2;1;2;1;4;7;5823;5823;2006;3
945;14;14;1;9;1;1;3;5;125648;125648;2006;3
946;14;14;1;9;2;1;3;5;124880;124880;2006;3
947;15;14;1;9;1;1;3;5;4432;4432;2006;3
948;15;14;1;9;2;1;3;5;4554;4554;2006;3
949;17;17;2;1;1;1;4;1;4452;4452;2006;3
950;17;17;2;1;2;1;4;1;4426;4426;2006;3
951;23;23;2;5;1;1;4;1;17643;17643;2006;3
952;23;23;2;5;2;1;4;1;17492;17492;2006;3
953;24;24;2;1;1;1;4;1;11191;11191;2006;3
954;24;24;2;1;2;1;4;1;10903;10903;2006;3
955;25;25;2;1;1;1;4;1;11642;11642;2006;3
956;25;25;2;1;2;1;4;1;10196;10196;2006;3
957;30;30;1;9;1;0;1;3;16530;16530;2006;3
958;30;30;1;9;1;1;1;3;58608;58608;2006;3
959;30;30;1;9;2;0;1;3;17143;17143;2006;3
960;30;30;1;9;2;1;1;3;60784;60784;2006;3
961;33;33;2;1;1;1;4;7;12397;12397;2006;3
962;33;33;2;1;2;1;4;7;11634;11634;2006;3
